UnitID	ChinID	CF_kHz	Threshold_dBSPL	Q10local	Q10global	TTR_dB	SpontRate	HearingStatus	StimSNR	RespCorr	RespCorrRaw
355_3_6	355	4.780949837	7.71174992891427	10.300807283559	10.300807283559	68.1863230167662	61.1	1	-10	0.00168357480233566	0.00168357480233566
355_3_7	355	3.927048211	0.701515592081154	8.7125243071781	8.71252430717811	NaN	64.7	1	-5	0.0030410453733766	0.0030410453733766
355_3_7	355	3.927048211	0.701515592081154	8.7125243071781	8.71252430717811	NaN	64.7	1	0	0.00127474747280307	0.00127474747280307
355_3_8	355	4.257209676	-7.87255761523078	11.227264214978	11.227264214978	NaN	18.5666666666667	1	0	0.0185869458897479	0.0185869458897479
355_3_9	355	4.427974193	-4.40322442363342	7.42558576867262	7.42558576867262	NaN	32.5333333333333	1	0	0.0161054341892544	0.0161054341892544
355_4_1	355	5.932526157	8.88614204841107	5.71780548521759	5.71780548521758	53.3901421147058	50.7666666666667	1	-5	0.00707892557326513	0.00707892557326513
355_4_1	355	5.932526157	8.88614204841107	5.71780548521759	5.71780548521758	53.3901421147058	50.7666666666667	1	0	0.00755271476315147	0.00755271476315147
355_4_2	355	4.602549087	-10.7887286736403	5.79745846398737	5.79745846398737	NaN	42.5666666666667	1	-10	0.00683978568255571	0.00683978568255571
355_4_2	355	4.602549087	-10.7887286736403	5.79745846398737	5.79745846398737	NaN	42.5666666666667	1	-5	0.0147431572297782	0.0147431572297782
355_4_3	355	4.257209676	9.34966460699144	8.61961961439245	8.61961961439245	NaN	9	1	-5	0.00990994097850365	0.00990994097850365
355_4_3	355	4.257209676	9.34966460699144	8.61961961439245	8.61961961439245	NaN	9	1	0	0.011186988425068	0.011186988425068
355_4_4	355	4.427974193	-11.5143355347445	7.32721153507074	7.32721153507074	NaN	22.4333333333333	1	-10	0.00146438474387246	0.00146438474387246
355_4_5	355	3.459977433	5.65520392160575	7.61670845868568	7.61670845868568	NaN	56.2666666666667	1	-10	0.00487554047279856	0.00487554047279856
355_4_5	355	3.459977433	5.65520392160575	7.61670845868568	7.61670845868568	NaN	56.2666666666667	1	-5	0.00250585121929976	0.00250585121929976
355_4_5	355	3.459977433	5.65520392160575	7.61670845868568	7.61670845868568	NaN	56.2666666666667	1	0	0.00900482174522091	0.00900482174522091
355_4_6	355	3.2389934	5.88945591048494	6.19338824818176	6.19338824818176	NaN	86.6333333333333	1	-5	0.00199545912835479	0.00199545912835479
355_4_7	355	3.311730946	6.44717869481942	9.97770449011124	9.97770449011125	NaN	68.9	1	-10	0.001	-0.00622090157526212
355_4_7	355	3.311730946	6.44717869481942	9.97770449011124	9.97770449011125	NaN	68.9	1	-5	0.001	0.000731488884552586
355_4_12	355	3.084349458	7.97274587892364	9.03036979211112	9.03036979211111	NaN	47.8666666666667	1	-5	0.001	9.26963547549786e-05
355_4_12	355	3.084349458	7.97274587892364	9.03036979211112	9.03036979211111	NaN	47.8666666666667	1	0	0.00332027059238903	0.00332027059238903
355_4_13	355	3.299334586	31.6464465419019	5.30232388009558	5.30232388009558	NaN	6.36666666666667	1	-10	0.001	0.00021044020738889
355_4_13	355	3.299334586	31.6464465419019	5.30232388009558	5.30232388009558	NaN	6.36666666666667	1	-5	0.001	-0.000537477107355319
355_4_14	355	3.084349458	19.5283014344792	6.54280261725619	6.54280261725618	NaN	63.2	1	-5	0.001	0.000130257101690984
355_4_14	355	3.084349458	19.5283014344792	6.54280261725619	6.54280261725618	NaN	63.2	1	0	0.001	0.000435844047730255
355_4_15	355	3.299334586	10.9797798752353	13.2421899124556	13.2421899124557	NaN	86.6666666666667	1	-5	0.001	-0.00346718859368372
355_5_2	355	7.414965493	24.8424179170995	5.0399547407751	5.03995474077509	NaN	41.7666666666667	1	0	0.0105545833061763	0.0105545833061763
355_5_3	355	7.186239553	48.5594326109369	4.00523763459309	4.0052376345931	NaN	30.5	1	-10	0.00345158479712345	0.00345158479712345
355_6_1	355	5.402310572	48.8348544372492	11.1132168180399	11.1132168180398	NaN	52.4666666666667	1	-10	0.001	-0.000486852829647146
355_6_1	355	5.402310572	48.8348544372492	11.1132168180399	11.1132168180398	NaN	52.4666666666667	1	-5	0.001	0.00098150053391035
355_6_1	355	5.402310572	48.8348544372492	11.1132168180399	11.1132168180398	NaN	52.4666666666667	1	0	0.001	0.000914765911340324
355_6_2	355	6.206297353	21.9698841763396	6.60453888864704	6.60453888864704	NaN	45.3333333333333	1	-10	0.001	-0.00246900796060475
358_1_2	358	3.254048792	41.2643296582036	3.41695589278021	3.41695589278021	12.2803069111802	22.7333333333333	0	0	0.00358879465520818	0.00358879465520818
358_2_2	358	4.709846964	8.29717533279358	4.75291179141855	4.75291179141855	48.4779179579829	72.6666666666667	0	-10	0.00343041490940542	0.00343041490940542
358_2_3	358	7.478924993	34.8174248805296	3.05830704935951	3.05830704935951	25.5718205723156	61.2	0	-5	0.001	0.00085950932697617
358_2_3	358	7.478924993	34.8174248805296	3.05830704935951	3.05830704935951	25.5718205723156	61.2	0	0	0.0101311544849742	0.0101311544849742
358_3_1	358	3.604231056	58.2560419981613	2.87900936740108	0.992806700754379	7.42965699805195	58.8	0	-10	0.00329326618363768	0.00329326618363768
358_3_1	358	3.604231056	58.2560419981613	2.87900936740108	0.992806700754379	7.42965699805195	58.8	0	-5	0.00563233366708013	0.00563233366708013
358_3_1	358	3.604231056	58.2560419981613	2.87900936740108	0.992806700754379	7.42965699805195	58.8	0	0	0.0144077810822603	0.0144077810822603
358_3_3	358	5.631497897	32.3472464732801	11.3708266139819	11.3708266139819	43.8425857008847	79.8	0	-10	0.00230114613051842	0.00230114613051842
358_3_4	358	4.691270275	44.9601017211033	3.10584586289982	3.10584586289982	14.1546190712162	3.43333333333333	0	-10	0.001	-0.000666135690225392
358_3_4	358	4.691270275	44.9601017211033	3.10584586289982	3.10584586289982	14.1546190712162	3.43333333333333	0	-5	0.001	-0.00103911432400242
358_3_4	358	4.691270275	44.9601017211033	3.10584586289982	3.10584586289982	14.1546190712162	3.43333333333333	0	0	0.001	-0.001750047193937
360_2_1	360	4.025167071	39.2673677667927	2.89561599572838	2.89561599572838	18.9085624091554	57.7333333333333	0	-10	0.001	-0.0016768731276767
360_2_2	360	3.767618626	40.9122336583402	3.53678981685109	3.53678981685109	16.9283929890805	59.7	0	-10	0.00396618366730971	0.00396618366730971
360_2_2	360	3.767618626	40.9122336583402	3.53678981685109	3.53678981685109	16.9283929890805	59.7	0	-5	0.00205235637127693	0.00205235637127693
360_2_2	360	3.767618626	40.9122336583402	3.53678981685109	3.53678981685109	16.9283929890805	59.7	0	0	0.00765349267179102	0.00765349267179102
361_1_1	361	6.911842149	61.6088061896245	2.34483441777873	0.971406583053112	7.2312543081439	104.733333333333	0	-10	0.001	0.000156350139216194
361_1_1	361	6.911842149	61.6088061896245	2.34483441777873	0.971406583053112	7.2312543081439	104.733333333333	0	-5	0.0134943966278315	0.0134943966278315
361_1_1	361	6.911842149	61.6088061896245	2.34483441777873	0.971406583053112	7.2312543081439	104.733333333333	0	0	0.0280066399154488	0.0280066399154488
361_1_2	361	6.369666559	74.5374595922466	2.0339276577002	2.0339276577002	21.2871442282755	1.06666666666667	0	-10	0.001	-0.00153757130142171
361_1_2	361	6.369666559	74.5374595922466	2.0339276577002	2.0339276577002	21.2871442282755	1.06666666666667	0	0	0.00173530634021435	0.00173530634021435
361_1_3	361	3.943846685	44.6376945595934	4.49933440718439	4.49933440718439	15.6958383130721	97	0	-5	0.0105761939907545	0.0105761939907545
361_1_5	361	3.326978166	50.089561813159	3.25587409854266	0.973466831535465	3.78021105431686	50.8333333333333	0	-5	0.0032093384648271	0.0032093384648271
361_1_5	361	3.326978166	50.089561813159	3.25587409854266	0.973466831535465	3.78021105431686	50.8333333333333	0	0	0.00827926845630174	0.00827926845630174
361_1_6	361	3.846864221	54.040702811679	2.94118679537992	2.94118679537992	13.5120007946884	62.4666666666667	0	-5	0.00977828115542889	0.00977828115542889
361_1_7	361	3.09627822	62.384806961368	1.90049185616099	0.953635028666079	-4.32795268002138	28.2666666666667	0	-10	0.001	-0.00083607027527241
361_1_7	361	3.09627822	62.384806961368	1.90049185616099	0.953635028666079	-4.32795268002138	28.2666666666667	0	-5	0.001	0.000997060964436913
361_1_7	361	3.09627822	62.384806961368	1.90049185616099	0.953635028666079	-4.32795268002138	28.2666666666667	0	0	0.001	-0.000992388550167735
361_1_8	361	3.535490887	60.4620743428452	2.51392199335057	1.11076030732289	9.92568397081404	70.6333333333333	0	0	0.001	0.000351141758009654
361_1_9	361	3.489988026	58.2757748566377	2.35684858717492	1.03206508927266	-1.13193265860161	61.9333333333333	0	-5	0.0181017823117317	0.0181017823117317
361_1_10	361	3.054101812	78.7667622214617	1.54637479595558	1.00409204338052	0.137427922975419	1.73333333333333	0	-10	0.001	-0.000162893852325768
361_1_10	361	3.054101812	78.7667622214617	1.54637479595558	1.00409204338052	0.137427922975419	1.73333333333333	0	-5	0.001	-0.00012584276524363
361_1_10	361	3.054101812	78.7667622214617	1.54637479595558	1.00409204338052	0.137427922975419	1.73333333333333	0	0	0.001	-0.000223898588276535
361_1_11	361	3.195713706	58.7646703336535	2.21440195643109	0.935613199296593	2.37782408072594	37.0666666666667	0	0	0.001	-0.00894739367299946
361_1_14	361	3.21451726	66.2808300079148	2.53454161994191	0.965075714866145	5.911696143556	6.93333333333333	0	-5	0.001	-0.00418297141885104
361_1_14	361	3.21451726	66.2808300079148	2.53454161994191	0.965075714866145	5.911696143556	6.93333333333333	0	0	0.0059266778365835	0.0059266778365835
361_1_15	361	4.661052919	61.2403132308725	2.71901865910615	2.71901865910615	24.0126054810713	82.1333333333333	0	-10	0.001	-0.00491411874127862
361_1_16	361	3.585886603	77.0689600367381	3.22718949224623	3.22718949224623	24.5786220200387	1.1	0	-5	0.00864167379162776	0.00864167379162776
361_1_16	361	3.585886603	77.0689600367381	3.22718949224623	3.22718949224623	24.5786220200387	1.1	0	0	0.00662297909181019	0.00662297909181019
361_1_18	361	3.002753236	75.7537570710913	2.02116572468944	0.980425913888433	2.95088904944362	4.23333333333333	0	-10	0.001	-0.000739089267161083
361_1_18	361	3.002753236	75.7537570710913	2.02116572468944	0.980425913888433	2.95088904944362	4.23333333333333	0	-5	0.00322365933614026	0.00322365933614026
361_1_18	361	3.002753236	75.7537570710913	2.02116572468944	0.980425913888433	2.95088904944362	4.23333333333333	0	0	0.00844668185549152	0.00844668185549152
361_1_19	361	3.740937317	56.2821425623774	3.78258036932364	3.78258036932365	32.9104951829136	20.8	0	-5	0.0394816291475013	0.0394816291475013
361_1_20	361	3.360289139	73.9682836038744	2.33465668523857	2.33465668523857	15.4175995345988	6.3	0	-10	0.001	-0.00246225175405254
361_1_20	361	3.360289139	73.9682836038744	2.33465668523857	2.33465668523857	15.4175995345988	6.3	0	-5	0.00120196981506838	0.00120196981506838
361_1_20	361	3.360289139	73.9682836038744	2.33465668523857	2.33465668523857	15.4175995345988	6.3	0	0	0.001	0.000680929082475946
361_1_21	361	3.072425193	60.1824654276997	2.68247220147767	0.949807739934607	6.49424278427591	20.3	0	-5	0.00177147641863894	0.00177147641863894
361_1_21	361	3.072425193	60.1824654276997	2.68247220147767	0.949807739934607	6.49424278427591	20.3	0	0	0.00199043901433653	0.00199043901433653
361_2_1	361	5.306748616	49.1661247555308	4.1793090288954	4.1793090288954	32.8019179546094	49.4666666666667	0	-10	0.00232180316622874	0.00232180316622874
361_2_1	361	5.306748616	49.1661247555308	4.1793090288954	4.1793090288954	32.8019179546094	49.4666666666667	0	-5	0.0214777383040676	0.0214777383040676
361_2_1	361	5.306748616	49.1661247555308	4.1793090288954	4.1793090288954	32.8019179546094	49.4666666666667	0	0	0.0563677744297656	0.0563677744297656
361_2_2	361	5.211609044	65.315440883052	4.33045565123257	4.33045565123257	23.6677351861289	76.0666666666667	0	-5	0.00852143004743297	0.00852143004743297
361_2_3	361	5.597997935	82.9059673713898	2.42654294312658	0.985071064387453	-5.28364691155031	9.8	0	-10	0.001	-0.00069930464951772
361_2_3	361	5.597997935	82.9059673713898	2.42654294312658	0.985071064387453	-5.28364691155031	9.8	0	-5	0.001	-0.00158770198885928
361_2_3	361	5.597997935	82.9059673713898	2.42654294312658	0.985071064387453	-5.28364691155031	9.8	0	0	0.001	-0.000361311749524005
361_2_4	361	5.40285878	66.5967198255488	4.75605794618944	1.05208165342416	6.3831439504573	79.1333333333333	0	-5	0.00591809605755911	0.00591809605755911
362_1_2	362	5.302743749	32.6203945117002	9.1642638268297	9.16426382682967	26.2743723433748	36.8333333333333	0	0	0.00127411359203775	0.00127411359203775
362_1_3	362	6.098620429	22.7746115406906	11.6066167438457	5.64653646954246	33.7670687297029	76.3666666666667	0	-5	0.0109946507589554	0.0109946507589554
362_1_3	362	6.098620429	22.7746115406906	11.6066167438457	5.64653646954246	33.7670687297029	76.3666666666667	0	0	0.00640271640750825	0.00640271640750825
362_1_4	362	5.398813219	20.2855317226275	10.3898437240063	10.3898437240063	40.3562649458135	23.8	0	-10	0.001	-0.00632194934536437
362_1_4	362	5.398813219	20.2855317226275	10.3898437240063	10.3898437240063	40.3562649458135	23.8	0	-5	0.001	-0.000243532026915461
362_1_4	362	5.398813219	20.2855317226275	10.3898437240063	10.3898437240063	40.3562649458135	23.8	0	0	0.00581461380746431	0.00581461380746431
362_2_1	362	6.911842149	60.6129546633215	1.04383527126388	1.04383527126388	2.38783333390583	26.4666666666667	0	0	0.0670599552543995	0.0670599552543995
362_2_2	362	3.863467221	27.200263292552	9.66752426170825	4.27837846387316	26.1732946982702	45.8	0	-5	0.00356311497548889	0.00356311497548889
362_3_2	362	7.24909071	81.1684642716533	2.64041714641066	0.868382297707909	-0.0726081430575363	64.7	0	-10	0.00750546792340021	0.00750546792340021
362_3_3	362	3.943846685	73.8173436365651	2.11164000382224	0.901848360231726	-8.42592805699225	9.16666666666667	0	-10	0.001	0.000515907004896322
362_3_3	362	3.943846685	73.8173436365651	2.11164000382224	0.901848360231726	-8.42592805699225	9.16666666666667	0	-5	0.0105474090908641	0.0105474090908641
362_3_3	362	3.943846685	73.8173436365651	2.11164000382224	0.901848360231726	-8.42592805699225	9.16666666666667	0	0	0.0200062258528618	0.0200062258528618
367_3_2	367	4.309632294	29.2423344913109	1.46389732453997	1.46389732453997	15.1387995108315	31.3	0	0	0.00257847848728954	0.00257847848728954
367_3_3	367	6.520125558	43.1207719622025	4.74145333250751	4.74145333250751	25.7296906120285	42.0333333333333	0	-10	0.00237314884526121	0.00237314884526121
367_3_3	367	6.520125558	43.1207719622025	4.74145333250751	4.74145333250751	25.7296906120285	42.0333333333333	0	-5	0.0116218587173585	0.0116218587173585
367_3_6	367	3.211503473	56.7338232034081	6.89323899353161	2.29502765259064	20.2488065949378	87.1333333333333	0	-10	0.00181439691335326	0.00181439691335326
367_3_6	367	3.211503473	56.7338232034081	6.89323899353161	2.29502765259064	20.2488065949378	87.1333333333333	0	-5	0.00454531318182994	0.00454531318182994
367_3_6	367	3.211503473	56.7338232034081	6.89323899353161	2.29502765259064	20.2488065949378	87.1333333333333	0	0	0.0013882529859648	0.0013882529859648
370_2_1	370	4.620926565	51.2081372406324	3.55405540120292	3.55405540120292	13.4287753620027	1.16666666666667	0	-10	0.001	7.19784246621131e-05
370_2_1	370	4.620926565	51.2081372406324	3.55405540120292	3.55405540120292	13.4287753620027	1.16666666666667	0	-5	0.001	0.000511318984009003
370_2_1	370	4.620926565	51.2081372406324	3.55405540120292	3.55405540120292	13.4287753620027	1.16666666666667	0	0	0.001	0.000372739072291653
370_4_8	370	3.326978166	62.1349615136733	2.82398467024476	1.0335748671645	12.0556643755333	33.0666666666667	0	-10	0.001	0.00023420087839477
370_4_8	370	3.326978166	62.1349615136733	2.82398467024476	1.0335748671645	12.0556643755333	33.0666666666667	0	-5	0.00279233775836366	0.00279233775836366
370_4_8	370	3.326978166	62.1349615136733	2.82398467024476	1.0335748671645	12.0556643755333	33.0666666666667	0	0	0.00414608457691062	0.00414608457691062
373_1_2	373	6.453892159	18.9903434630151	3.71834742638242	NaN	42.6718005666239	91.4666666666667	1	-10	0.001005927604563	0.001005927604563
373_1_2	373	6.453892159	18.9903434630151	3.71834742638242	NaN	42.6718005666239	91.4666666666667	1	-5	0.00429658552163381	0.00429658552163381
373_1_2	373	6.453892159	18.9903434630151	3.71834742638242	NaN	42.6718005666239	91.4666666666667	1	0	0.001	0.000243861857229494
373_1_3	373	7.530832298	14.5659940375252	3.61570990585318	3.61570990585318	47.3505926782353	68.1666666666667	1	-5	0.00622444201835584	0.00622444201835584
373_1_3	373	7.530832298	14.5659940375252	3.61570990585318	3.61570990585318	47.3505926782353	68.1666666666667	1	0	0.00171000734028719	0.00171000734028719
373_1_4	373	4.931475215	29.0812958684993	4.87753256317148	4.87753256317148	NaN	0.3	1	-10	0.001	0.000746914001590506
373_1_6	373	6.102365795	28.1021378025628	4.1486408068101	4.1486408068101	NaN	0.166666666666667	1	0	0.031726900484588	0.031726900484588
373_1_7	373	3.359870257	26.1919962745589	4.05372762592939	4.05372762592939	27.4400403942876	91	1	-10	0.00363738101766116	0.00363738101766116
373_1_7	373	3.359870257	26.1919962745589	4.05372762592939	4.05372762592939	27.4400403942876	91	1	-5	0.00489902094556983	0.00489902094556983
373_1_7	373	3.359870257	26.1919962745589	4.05372762592939	4.05372762592939	27.4400403942876	91	1	0	0.00630712830731012	0.00630712830731012
