WindowDur_ms	VPcost	UnitID	Rate	SRps	CF_Hz_log	HearingStatus	VPdistance	Precision
1300	8	Q347_t2_u5	53.66	5.3	3.60840181219119	1	0.0901480175392353	2.40630232026529
1300	8	Q347_t2_u6	127.66	72.2333333333333	3.55530960972026	1	0.0558206961008754	2.88561058049533
1300	8	Q347_t2_u8	125.7	75.1	3.6347990533166	1	0.053826932252473	2.92198133758418
1300	8	Q347_t2_u9	128.36	75.8	3.60877008929883	1	0.0559053482538602	2.88409522801557
1300	8	Q347_t2_u10	122.95	44.3	3.53587120314887	1	0.0456735111399026	3.08623677407688
1300	8	Q347_t3_u1	53.6	4.03333333333333	3.78549823706393	1	0.0878940340688104	2.43162334839405
1300	8	Q347_t3_u2	100.56	127.033333333333	3.66012119132627	1	0.0639674957027497	2.74938020428155
1300	8	Q347_t3_u3	139.979166666667	91.6666666666667	3.61747225567634	1	0.0502041868296585	2.99165685278104
1300	8	Q347_t3_u4	104.78125	69.6333333333333	3.64327904302439	1	0.0683186550267579	2.6835724160721
1300	8	Q347_t3_u6	137.56	75.0333333333333	3.49729037964284	1	0.0461387715128282	3.0761016518006
1300	8	Q347_t3_u7	130.8	84.4333333333333	3.55773981966273	1	0.0550664166173835	2.89921524742023
1300	8	Q347_t4_u1	69.02	8.4	3.46745924372984	1	0.0835509315664745	2.4822988741947
1300	8	Q347_t4_u3	61.04	3.73333333333333	3.47751964367187	1	0.0916175297767087	2.39013265250338
1300	8	Q347_t4_u4	99.84	34.5	3.58204800589636	1	0.064635983076642	2.73898400969775
1300	8	Q347_t4_u5	27.86	0.8	3.51679204962347	1	0.158038854418374	1.84491436214673
1300	8	Q347_t4_u7	94.94	67.3666666666667	3.50711576200065	1	0.0540692004967632	2.91749056214542
1300	8	Q354_t1_u1	152.613636363636	80.8666666666667	3.45366592995234	1	0.0487649664668431	3.02074312420644
1300	8	Q354_t1_u2	63.76	17.0666666666667	3.44433126001116	1	0.084879909531224	2.46651785052024
1300	8	Q354_t1_u3	129.84	81.2333333333333	3.23887989998191	1	0.0606047122518064	2.80338262899922
1300	8	Q354_t1_u4	107.659090909091	72.3	3.36923500696186	1	0.0635372111377833	2.7561295425459
1300	8	Q354_t1_u5	70.4761904761905	17.5	3.42343259697025	1	0.0848120165815072	2.46731804125288
1300	8	Q354_t1_u6	72.68	17.0666666666667	3.4339354879922	1	0.0794541848727975	2.53257471434949
1300	8	Q354_t1_u7	68.92	12.5	3.21331068915581	1	0.0818642043908421	2.50269344848867
1300	8	Q354_t1_u9	99.58	75.2333333333333	3.40209692140833	1	0.0678008225352837	2.69118095232053
1300	8	Q355_t1_u1	135.04347826087	88.3333333333333	3.73262361609217	1	0.0505929438135482	2.98394316273795
1300	8	Q355_t1_u2	128.74	96.4666666666667	3.74003526393094	1	0.0571905248288007	2.86136704416398
1300	8	Q355_t1_u3	96.84	64.9333333333333	3.77039389328303	1	0.0525089537250264	2.94677157678271
1300	8	Q355_t2_u1	44.12	28.0666666666667	3.84962683170754	1	0.126658954518844	2.06625720216095
1300	8	Q355_t2_u3	126.36	68.3	3.7403143278742	1	0.0543965734304347	2.91145411551522
1300	8	Q355_t2_u4	115.88	70.7	3.76316359915593	1	0.0612474907042114	2.79283239849102
1300	8	Q355_t2_u5	82.84	55.1666666666667	3.82163789495927	1	0.0758898019165123	2.57847296570924
1300	8	Q355_t2_u6	29.6	1.46666666666667	3.75560547939704	1	0.129964687982109	2.04049249633177
1300	8	Q355_t2_u8	92.42	67.0333333333333	3.8287099018283	1	0.0708242042385081	2.6475544689304
1300	8	Q355_t2_u9	81.2255434782609	67.5666666666667	3.92273108609158	1	0.0803744619678744	2.52105879047009
