ChinID	UnitID	CF_kHz	SpontRate	HearingStatus	thresh_dB	Q10local	TTR_dB	SNR	F1pow	F2pow	F3pow
361	361_1_8	3.535490887	70.6333333333333	HI	60.4620743428452	2.51392199335057	9.92568397081404	Inf	0.156676628185353	0.0639084964225957	0
361	361_1_9	3.489988026	61.9333333333333	HI	58.2757748566377	2.35684858717492	-1.13193265860161	Inf	0.0617906500444103	0.0826302201755173	0.0619656566922589
361	361_1_10	3.054101812	1.73333333333333	HI	78.7667622214617	1.54637479595558	0.137427922975419	Inf	0.199017977023499	0.120911103017128	0.0168624710767455
361	361_1_11	3.195713706	37.0666666666667	HI	58.7646703336535	2.21440195643109	2.37782408072594	Inf	0.140825696363962	0.0935674239253958	0.0471211679202847
361	361_1_12	2.933994151	16.6666666666667	HI	67.1164956774679	2.63914003575101	4.00665411895882	Inf	0.150042063563332	0.0803798348195774	0
361	361_1_13	2.866145519	3.8	HI	74.9566571155146	1.62006868981811	-9.62313555793931	Inf	0.158329655826577	0.0855811179945603	0.0373938663481403
361	361_1_14	3.21451726	6.93333333333333	HI	66.2808300079148	2.53454161994191	5.911696143556	Inf	0.123229623062529	0.100457049574421	0.0517777138399773
361	361_1_15	4.661052919	82.1333333333333	HI	61.2403132308725	2.71901865910615	24.0126054810713	Inf	0.229783704586926	0.0331610539823676	0.0114060185733326
361	361_1_16	3.585886603	1.1	HI	77.0689600367381	3.22718949224623	24.5786220200387	Inf	0.137904667638394	0.119064437844846	0.0518207213386509
361	361_1_18	3.002753236	4.23333333333333	HI	75.7537570710913	2.02116572468944	2.95088904944362	Inf	0.244004189872606	0.0420391287086321	0.0296254257236402
361	361_1_19	3.740937317	20.8	HI	56.2821425623774	3.78258036932364	32.9104951829136	Inf	0.0453335695991422	0.0841621966713379	0.089335857258342
361	361_1_20	3.360289139	6.3	HI	73.9682836038744	2.33465668523857	15.4175995345988	Inf	0.243330351120643	0.0578175937232228	0
361	361_1_21	3.072425193	20.3	HI	60.1824654276997	2.68247220147767	6.49424278427591	Inf	0.177234907790403	0.088940196184618	0.0388557190539464
361	361_2_1	5.306748616	49.4666666666667	HI	49.1661247555308	4.1793090288954	32.8019179546094	Inf	0.333803266888636	0.0254515737546748	0
361	361_2_2	5.211609044	76.0666666666667	HI	65.315440883052	4.33045565123257	23.6677351861289	Inf	0.199117729627625	0.00803943378602998	0.0112254679375481
361	361_2_3	5.597997935	9.8	HI	82.9059673713898	2.42654294312658	-5.28364691155031	Inf	0.389538548460524	0.0595239723772612	0
361	361_2_4	5.40285878	79.1333333333333	HI	66.5967198255488	4.75605794618944	6.3831439504573	Inf	0.436091269802143	0.0339234371652626	0
361	361_2_5	1.797600809	13.9	HI	82.2704273305835	NaN	-17.6401038345293	Inf	0.568159840671392	0	0
361	361_2_6	1.598495508	34.7	HI	78.4652569664462	2.33341796757759	-7.36159528265655	Inf	0.571839432322718	0	0
361	361_2_7	2.010429716	21.9333333333333	HI	80.2768814998138	4.68024627019541	-3.14555129746635	Inf	0.324944503738948	0.0722850170187596	0
361	361_2_8	2.296063152	15.1	HI	75.749872867902	1.84049592949925	11.7787653162433	Inf	0.124181165038148	0.0961805498121425	0.057766009119275
361	361_2_9	1.955924949	23.7333333333333	HI	83.7442842838124	NaN	-10.2564355590429	Inf	0.572078466940759	0	0
362	362_1_2	5.302743749	36.8333333333333	HI	32.6203945117002	9.1642638268297	26.2743723433748	Inf	0.529513466686483	0	0
362	362_1_3	6.098620429	76.3666666666667	HI	22.7746115406906	11.6066167438457	33.7670687297029	Inf	0.584411577932859	0	0
362	362_1_4	5.398813219	23.8	HI	20.2855317226275	10.3898437240063	40.3562649458135	Inf	0.621482963682035	0	0
362	362_2_1	6.911842149	26.4666666666667	HI	60.6129546633215	1.04383527126388	2.38783333390583	Inf	0.303261346849957	0.0452997590281973	0
362	362_2_2	3.863467221	45.8	HI	27.200263292552	9.66752426170825	26.1732946982702	Inf	0.396726739326151	0	0
362	362_2_3	2.971520222	13.0666666666667	HI	55.3130206581352	2.1938505851069	11.4889906901414	Inf	0.358638352794518	0.0258171864917523	0.000201723109987055
362	362_3_2	7.24909071	64.7	HI	81.1684642716533	2.64041714641066	-0.0726081430575363	Inf	0.547472847136271	0	0
362	362_3_3	3.943846685	9.16666666666667	HI	73.8173436365651	2.11164000382224	-8.42592805699225	Inf	0.391941349256939	0.0278882367204202	0
362	362_3_4	2.040634161	42.2	HI	39.8786620685596	2.75225509621953	16.0700679415039	Inf	0.436467511705847	0	0
362	362_3_5	0.9191379225	74.7	HI	38.5350104635237	1.80805030804281	20.5493005449091	Inf	0.576070919892062	0	0
362	362_3_6	1.141432781	0.2	HI	70.1545392130696	1.76218173166764	15.5657427602381	Inf	0.48872911496304	0	0
362	362_3_8	1.985653483	28.7666666666667	HI	55.7122172250535	2.10878974717785	6.87968498532804	Inf	0.348119955461957	0.0530214655776377	0
362	362_3_9	1.437512928	0.166666666666667	HI	77.6547897426777	1.25605527903117	12.023719741413	Inf	0.364038480143088	0.0597966849011487	0
362	362_3_10	1.538072683	2.3	HI	65.80610638638	1.68936843780273	14.720450985083	Inf	0.552772301533832	0.00881281840782949	0
362	362_3_11	1.995576807	8.13333333333333	HI	55.7077989498365	1.70820295446442	16.1994054539809	Inf	0.600686794698316	0	0
362	362_3_12	2.106726663	40.7333333333333	HI	58.4977484361838	1.45232524367291	11.6390572336211	Inf	0.493950136641124	0.0322174003558886	0
362	362_3_13	1.899885076	44.4666666666667	HI	56.4624596189086	1.13500190961834	11.9318103393032	Inf	0.598832136561332	0	0
362	362_3_14	1.491485161	9.26666666666667	HI	72.4204101650759	NaN	1.32225216901453	Inf	0.58721334305061	0	0
362	362_3_15	1.887903947	13.6333333333333	HI	62.9270877636968	1.98344804133472	6.09916357737842	Inf	0.534789427723604	0	0
367	367_1_2	1.713080784	34.3	HI	57.0685416062024	1.10049216884423	19.8655651237518	Inf	0.121513126779322	0.0998057426069151	0.00561724190354047
367	367_1_3	1.902287248	44.1333333333333	HI	53.7238488784665	1.24469746986156	9.08797018476662	Inf	0.141803520511079	0.16764063639435	0
367	367_1_4	1.646996451	24.1666666666667	HI	57.2166254724565	1.37858289672119	18.8082668905145	Inf	0.115231074903245	0.250993473660904	0.0309935527211883
367	367_1_6	NaN	1	HI	NaN	NaN	NaN	Inf	0.170803584295555	0.250749892809227	0.012556201594621
367	367_3_2	4.309632294	31.3	HI	29.2423344913109	1.46389732453997	15.1387995108315	Inf	0.219090155036012	0.0756347430719386	0.0198044209496712
367	367_3_3	6.520125558	42.0333333333333	HI	43.1207719622025	4.74145333250751	25.7296906120285	Inf	0.270974914748488	0.0282927541626554	0
367	367_3_4	1.744425815	30.5333333333333	HI	40.8115239972445	1.16059179501311	15.0894715170835	Inf	0.241705205790161	0.049666925836193	0
367	367_3_5	1.744425815	22.5	HI	37.2388171675892	1.58804032895699	15.8410871541951	Inf	0.407669756057511	0.0535050393731381	0
367	367_3_6	3.211503473	87.1333333333333	HI	56.7338232034081	6.89323899353161	20.2488065949378	Inf	0.153228275490578	0.0853610833709949	0
367	367_3_8	0.4040588715	63.7	HI	46.0810283676894	NaN	NaN	Inf	0.592243187624766	0	0
367	367_3_12	1.129312863	36.4333333333333	HI	39.5073019075714	1.44389472619223	15.6621272419649	Inf	0.47662320637464	0	0
367	367_3_13	1.250538353	44.2333333333333	HI	33.3613597464624	1.61807616903862	17.2297291450146	Inf	0.610448674202438	0	0
367	367_3_14	1.915036453	50.1	HI	66.8333388514754	1.31104885865386	9.09938517225653	Inf	0.424727084320449	0.00965136923250438	0
367	367_3_15	1.335433097	61.5	HI	39.6973367898173	1.33654913449894	15.651161011425	Inf	0.590942335212106	0	0
370	370_1_3	0.9900664815	23.8	HI	35.872341214328	NaN	-0.174198875166262	Inf	0.597307962890318	0	0
370	370_1_4	0.8185895307	32.1333333333333	HI	29.4357993715218	1.43041683603958	20.5635328013695	Inf	0.584992340015543	0.00772649396713661	0
370	370_1_5	0.9257715681	44	HI	29.0498488651004	1.40305219816468	16.6621919480946	Inf	0.531986014466948	0.0101297442177497	0.00966995031605601
370	370_1_6	0.8913320344	32.0666666666667	HI	28.8882187575251	1.44410578085696	19.1157858816301	Inf	0.56160683208289	0	0
370	370_2_1	4.620926565	1.16666666666667	HI	51.2081372406324	3.55405540120292	13.4287753620027	Inf	0.42918141667164	0.0270592667441663	0
370	370_2_2	0.8513324837	0.733333333333333	HI	48.4894693260512	1.45330211215466	14.3084829378219	Inf	0.505103460074896	0	0
370	370_2_3	1.148975953	28.7666666666667	HI	36.0559103698714	2.03397051290748	7.10928086858345	Inf	0.527056718714247	0	0
370	370_2_4	1.188977395	40.0666666666667	HI	38.238936886703	1.994110617227	9.61343857836555	Inf	0.399470210853427	0.127186733273331	0.00103795667223885
370	370_3_1	1.634220632	29.2666666666667	HI	39.5181050295772	1.14685599829721	10.123441518683	Inf	0.290738787547883	0.217354081234123	0.0214425518217855
370	370_3_2	0.7306977911	26.7	HI	30.7550046829028	1.11613949455991	18.1607111820068	Inf	0.593793752777436	0	0
370	370_3_3	0.8576696369	22.0666666666667	HI	38.3803606798674	1.08691779819567	5.48499033312346	Inf	0.61202301358604	0.00700002556949567	0.00556218670529473
370	370_3_4	1.071390222	47.0666666666667	HI	34.5356964334499	1.48294380013157	18.0485988058416	Inf	0.589073594114738	0	0
370	370_3_5	0.7612986891	5.53333333333333	HI	38.467407917876	1.12270834108889	11.3371968359226	Inf	0.613266540021125	0	0
370	370_3_6	1.188977395	35.4666666666667	HI	36.9056035533696	2.14835100807472	11.5967288720393	Inf	0.486206581477928	0.0958138375406585	0.0072982682245374
370	370_3_8	0.9970000454	11.4	HI	29.9456176797145	1.45812935117093	16.8595633625828	Inf	0.601925167831142	0.0101849617193061	0.00436116510304354
370	370_4_1	1.683347362	22.0333333333333	HI	50.2288490698487	1.22009264107983	9.09426629390242	Inf	0.146511909051801	0.123465117577598	0
370	370_4_4	1.985653483	32.3333333333333	HI	53.3536506651931	NaN	-1.62242856194875	Inf	0.234866036893359	0.0396963277258653	0
370	370_4_8	3.326978166	33.0666666666667	HI	62.1349615136733	2.82398467024476	12.0556643755333	Inf	0.262721170100428	0	0
373	373_1_2	6.453892159	91.4666666666667	NH	18.9903434630151	3.71834742638242	42.6718005666239	Inf	0.146808759312002	0.0939091446455341	0.0421925176116295
373	373_1_3	7.530832298	68.1666666666667	NH	14.5659940375252	3.61570990585318	47.3505926782353	Inf	0.108031933048016	0.0980736679680277	0.0693014362445614
373	373_1_4	4.931475215	0.3	NH	29.0812958684993	4.87753256317148	NaN	Inf	0.0611792859490026	0.0720847558094763	0.0405161299506784
373	373_1_5	NaN	0.0666666666666667	NH	NaN	NaN	NaN	Inf	0.125283497923829	0.0795277751673114	0.0262312190419216
373	373_1_6	6.102365795	0.166666666666667	NH	28.1021378025628	4.1486408068101	NaN	Inf	0.123043163912935	0.00999391969581841	0.0151613625618189
373	373_1_7	3.359870257	91	NH	26.1919962745589	4.05372762592939	27.4400403942876	Inf	0.115526073897206	0.317471698998103	0.0381813280664554
373	373_2_2	NaN	11.5333333333333	NH	NaN	NaN	NaN	Inf	0.0704119032303615	0.0149803996284001	0.039472610803453
373	373_2_5	NaN	1.3	NH	NaN	NaN	NaN	Inf	0.0613308994225864	0.0260737517918597	0.0153371598525739
373	373_2_6	0.7029622121	30.8	NH	22.555601602045	1.47537993032059	24.7861409738275	Inf	0.457864505737524	0	0
373	373_2_7	1.135152159	101.633333333333	NH	25.6695234488128	1.89965774004488	28.734019192238	Inf	0.129896801765098	0.0854647225410662	0.00155043623442066
373	373_2_10	0.8600541465	3.3	NH	21.0658755446115	2.02383599759688	NaN	Inf	0.271110562686317	0.00912209576267536	0
373	373_2_13	1.115617217	2.83333333333333	NH	34.9727615756969	2.06767716934424	NaN	Inf	0.0938312670123518	0.00639461637685515	0.00676038749159837
379	379_1_5	0.4315858748	3.63333333333333	NH	22.6939160438306	1.15086892190882	NaN	Inf	0.569502332885038	0	0
379	379_1_6	0.7494330542	124.8	NH	11.9536280298341	1.91778797251201	NaN	Inf	0.348844838089397	0	0
379	379_1_7	NaN	2.8	NH	NaN	NaN	NaN	Inf	0.611750626196215	0	0
379	379_1_8	0.8271091165	80.0333333333333	NH	9.90982561865712	1.36988483414552	27.2719893560825	Inf	0.37585885786282	0	0
379	379_1_9	0.9833143338	86.5	NH	10.8633640447534	1.94137501474234	32.2838154212416	Inf	0.320844999166303	0.00691883431735597	0
379	379_2_1	NaN	38.7333333333333	NH	NaN	NaN	NaN	Inf	0.459356098675871	0.00277530098966394	0
379	379_2_2	0.8989082468	0.166666666666667	NH	40.418536411604	2.41949766610498	NaN	Inf	0.296800524770612	0.0177604201789371	0.00634044357528769
379	379_2_3	0.3603904068	94.5666666666667	NH	6.96055415050708	2.65269700060408	NaN	Inf	0.600827912469497	0.000313656949164205	0
379	379_2_6	1.34038343	103.066666666667	NH	12.018573766004	2.61857043019707	33.1727689271149	Inf	0.112925482840277	0.263743670043713	0.0148151479721301
379	379_2_7	1.520474845	101.366666666667	NH	8.63366920556586	3.01234881601958	29.0854637057043	Inf	0.225388049410222	0.144892841724593	0
379	379_2_8	1.713990938	106.3	NH	11.3393237210949	2.47258861938747	27.8575671770886	Inf	0.236748372434986	0.108320931847666	0
379	379_2_9	9.482191427	102.433333333333	NH	26.7090459548512	5.45391058286858	29.4446350620619	Inf	0.467822910355834	0.0554592319626925	0.0173422942599453
379	379_2_10	1.323395311	94.8333333333333	NH	18.5357427671473	1.7903816508635	25.6205436972662	Inf	0.102579330855745	0.223001909192215	0.0244727581307049
379	379_2_11	1.323395311	115	NH	18.0912983227029	1.89002469794661	18.1433923690075	Inf	0.299287194538715	0.0201458269265822	0
379	379_2_12	0.7681928449	71.1666666666667	NH	7.42394077833127	1.44989959992249	28.5868425444427	Inf	0.485980751885971	0.00784726375706876	0
379	379_2_13	0.7681928449	0.0333333333333333	NH	31.6461630005535	1.59853880311189	NaN	Inf	0.49647923559108	0	0
379	379_2_14	0.3914536299	90.2333333333333	NH	10.8610968938902	1.75839193214432	NaN	Inf	0.598566526208407	0	0
379	379_3_1	NaN	76.2333333333333	NH	NaN	NaN	NaN	Inf	0.53155709157732	0	0
379	379_3_3	9.350392498	73.7333333333333	NH	22.8633283781834	4.19112736373312	35.9426980700021	Inf	0.419185461753381	0.00239848245884025	0
379	379_3_5	0.8869636541	81.1666666666667	NH	10.0489246236126	2.29251037527626	37.1888113554313	Inf	0.35455384599248	0	0
379	379_3_6	NaN	101.466666666667	NH	NaN	NaN	NaN	Inf	0.517029275035197	0	0
379	379_3_7	0.7029622121	60.8666666666667	NH	9.31744700146477	1.30558054874448	26.3013080905389	Inf	0.54542304366448	0	0
379	379_4_1	9.615016691	80.6	NH	25.629881632863	3.91058448130293	30.409121249045	Inf	0.377114971789176	0.0528916974212549	0.0153855413310741
379	379_4_2	0.7635187514	51.5333333333333	NH	5.97533282968881	1.87616771821083	29.7024798227313	Inf	0.506078037130668	0	0
321	321_2_1	5.696465604	82	NH	7.65283597007895	6.5017038851911	NaN	0	0.250764115579237	0	0
321	321_2_2	5.897453827	72.2	NH	-2.09530431213422	11.7351632279033	54.2593763670105	0	0.355573434945808	0.0459849094762172	0.0412614924737162
321	321_2_3	4.342116617	19.2666666666667	NH	0.17374898952317	10.7759225866545	54.5967222185192	0	0.236989691657489	0.0157611172452103	0
321	321_2_4	4.96319161	92.4666666666667	NH	15.1395764182253	3.98257515757728	40.8276150139466	0	0.0751668626688467	0.0373459579045096	0.00313302057321124
321	321_2_5	5.243788625	13.4666666666667	NH	6.18148618529548	9.53549378806527	NaN	0	0.131118858541125	0.00724048634232256	0.00203496765864716
321	321_2_7	4.090239729	85.3	NH	-9.69905068266025	8.34722384923796	60.0416363041503	0	0.125925435805598	0.023221924049754	0
321	321_2_8	3.535490887	3.96666666666667	NH	12.8991282056133	5.30739668997365	44.1128901643884	0	0.211159132260905	0	0
321	321_2_12	4.144973038	102.333333333333	NH	-3.13040814966208	5.70011601470219	NaN	0	0.175929795164036	0	0
321	321_2_13	4.144973038	1.9	NH	21.3140362947824	4.51840508214276	NaN	0	0.21212373693561	0.022167380168996	0
321	321_2_14	NaN	0.533333333333333	NH	NaN	NaN	NaN	0	0.123503421121159	0.0534199201343737	0.00573717635645561
322	322_1_4	8.934560923	60.8	NH	2.22058536880325	7.03189309884986	NaN	0	0.0627141331650816	0.00131793732522878	0.0123955947297647
322	322_1_5	7.705316109	81.5666666666667	NH	1.81580927888827	10.4914259351071	NaN	0	0.146747875632698	0.0447374058997319	0.0466310498884645
322	322_1_6	9.652190431	74.3333333333333	NH	16.3299151679393	4.54389415856348	NaN	0	0.00442417917170551	0.0299042388758705	0.0107913689757177
322	322_1_8	9.786329755	34.9	NH	20.1859265693054	4.50345055725887	NaN	0	0.136612972972186	0.00493015082322112	0
322	322_2_1	6.308662272	44.1666666666667	NH	-0.903020397762388	10.1885538976649	NaN	0	0.124538202942873	0	0
322	322_2_2	2.864131286	41.8	NH	2.35422952081826	4.40873437201665	44.602993964511	0	0.206389444622738	0	0
322	322_3_1	4.257209676	7.6	NH	4.87141617659716	7.1393524181797	NaN	0	0.188890892592955	0.0189457241708196	0.0135577790674234
322	322_3_2	5.149289271	10.3	NH	8.86663608070904	4.51906141629419	NaN	0	0.17115317646418	0.0112607079591962	0
322	322_3_3	8.438533664	97.9333333333333	NH	19.1381510803087	4.2734893930267	44.1535982521591	0	0.0181031439018116	0.00623628057318613	0.00609197904305491
322	322_3_5	9.063076815	62.0666666666667	NH	3.20164207182779	11.1936740598294	NaN	0	0.0567744335650741	0	0.0100356804098397
322	322_4_1	5.302743749	59.0333333333333	NH	6.64002410617219	7.79021951121807	NaN	0	0.0784334915499947	0	0
322	322_4_6	8.307265413	2.86666666666667	NH	25.3947726527702	4.38801488848543	NaN	0	0.0859189026652471	0.0178564988863148	0.0139433449733477
322	322_4_7	7.023259975	8.33333333333333	NH	20.8077251863848	4.51780646331421	NaN	0	0.116143147295035	0.0198188922627466	0.0061647533346286
325	325_1_16	4.657330784	17.1333333333333	NH	4.73804615923981	7.71835707236069	NaN	0	0.225319932739234	0	0
325	325_1_18	3.977131455	17.1	NH	7.57098434144718	5.61535221955042	NaN	0	0.364894555671147	0.0382302661826733	0.0209071529381612
338	338_1_1	6.15315009	1.86666666666667	NH	-11.3638482987935	7.95352191335953	71.454737691076	0	0.0936830565253215	0.0168934824977998	0
338	338_1_3	7.705316109	43.2	NH	34.6951181392394	3.52977976355708	25.8441387350248	0	0.141971643544265	0	0
338	338_1_4	6.685104632	23.7333333333333	NH	38.5752837813678	2.4573858016856	NaN	0	0.223333545951867	0	0
338	338_1_5	6.469354636	0.7	NH	38.856926614103	2.81138979606032	NaN	0	0.18590058919474	0.000635603252884774	0.00159043584435575
338	338_2_1	1.996080393	40.5	NH	-14.6734817660219	3.88210056930432	NaN	0	0.187197363929385	0.00336085250458137	0
338	338_2_2	5.435697359	9.5	NH	-10.8520144482037	5.95356823229181	NaN	0	0.199039945763381	0.0280927655397027	0.00290938676342167
338	338_2_3	5.495854974	76.2333333333333	NH	-0.278078927305783	11.9988670437348	NaN	0	0.0760681859856273	0.00946899924281196	0
338	338_3_1	3.816539839	58.0666666666667	NH	-15.4222030771243	4.47359827144829	NaN	0	0.154850560794061	0	0
341	341_1_1	4.309632294	84.8	NH	-11.992951249134	9.99806614001439	53.6294955987153	0	0.115177437843676	0.034933523570628	0
341	341_1_5	4.568974493	25.1333333333333	NH	17.1157595255166	4.82241833445834	NaN	0	0.14714841645397	0	0
341	341_1_6	3.283889696	87.6	NH	-3.60970362757007	6.2614993347464	NaN	0	0.330659041965108	0	0
341	341_1_8	1.456139686	43.9	NH	5.05989539154542	4.45141896158087	NaN	0	0.221270851106624	0	0
341	341_1_9	9.991380628	9.73333333333333	NH	45.5398671987319	3.51885236538622	33.2311577231403	0	0.344120263541004	0.00978769663597538	0
341	341_1_10	0.3890989803	0.933333333333333	NH	29.8067941468292	1.52506287634531	NaN	0	0.337941089816904	0	0
341	341_1_12	3.509759167	96.4333333333333	NH	33.2749031690619	3.47475117006791	NaN	0	0.246867740073839	0	0
341	341_1_13	5.020351289	9.33333333333333	NH	29.1051902765006	3.15526827893666	NaN	0	0.211398976225169	0.00146909251145654	0
341	341_1_17	5.113514577	94.3666666666667	NH	24.0875356907011	4.90994237063329	NaN	0	0.126849748600272	0.0230325496264895	0
341	341_1_19	4.225087277	79.8666666666667	NH	7.39975724539807	4.29099061563906	NaN	0	0.160651834931504	0.0218334023937273	0
343	343_1_4	5.398813219	27	NH	14.2295434192779	6.08636378862841	NaN	0	0.0453565644501022	0.0127129648036917	0
343	343_1_5	4.602549087	23.5666666666667	NH	9.66216035131478	6.53963063054057	NaN	0	0.0601112336423215	0.0386810167443674	0
343	343_1_6	5.402310572	58.9666666666667	NH	18.6289900186279	6.42179722527277	NaN	0	0.0972379566987446	0.0823785856465622	0.0548069834892033
343	343_1_7	5.499387572	52.7333333333333	NH	19.5608241289461	5.65358095492233	NaN	0	0.0995128338031191	0.0336366411246532	0
343	343_1_9	6.631898869	53.3666666666667	NH	23.290454383924	5.17110242307708	NaN	0	0.0452776193050894	0.0335421735469794	0.0190705095131582
343	343_1_11	7.363506657	13.8333333333333	NH	20.1468848495675	5.10584581340265	NaN	0	0.0603010755321012	0.0271381940253566	0
346	346_1_3	4.290964766	68.4333333333333	NH	14.315050889622	6.48893877047661	NaN	0	0.0182864149581169	0.0379754145673274	0.0216958994235043
346	346_1_4	5.207644796	92.8666666666667	NH	19.0408174481133	5.68665612862071	NaN	0	0.0838246412031366	0.00106971893258305	0
346	346_1_8	3.740937317	91.3666666666667	NH	24.9268198337322	3.01764008434659	NaN	0	0.139953046918331	0.0162529750916563	0
347	347_1_2	5.306205922	104.133333333333	NH	26.4159525044748	5.3794616251429	34.2973701306928	0	0.102700491274618	0.0118563456352754	0
347	347_1_3	5.116906584	92.1333333333333	NH	28.378927577275	9.07480275303016	39.4205958604377	0	0.250170816957001	0.0463117650183454	0.034609461524471
347	347_2_1	5.893779628	1.06666666666667	NH	35.9409373614717	2.77378425899669	27.9368997627587	0	0.116973152348982	0.0108396954003032	0.00726581352384477
347	347_2_2	7.069308903	5	NH	41.665696757195	3.88532396004179	32.8993639567804	0	0.0263760191986398	0.00344923437239007	0.0243794794015688
347	347_2_3	6.202516313	11.4	NH	34.2926066427383	6.10252041312959	31.9007388666578	0	0.104270324470176	0.00166254811561305	0
347	347_2_6	3.591779023	72.2333333333333	NH	15.6779622591108	2.17084366098174	NaN	0	0.175971618247242	0.0257359860888108	0
347	347_2_9	4.062282195	75.8	NH	-0.9053304076506	8.91707758411635	NaN	0	0.121787369143106	0	0.00987771923407844
347	347_3_2	4.572157594	127.033333333333	NH	10.3389939420352	4.6852454283541	NaN	0	0.154687530400654	0.0116908816637233	0
347	347_3_6	3.142609215	75.0333333333333	NH	8.30697624228608	6.1331710192377	NaN	0	0.176777143062658	0.0251890241213572	0.00344825199264254
347	347_3_7	3.611934114	84.4333333333333	NH	15.2557684907237	3.22006341807116	NaN	0	0.154023809916289	0.0851735807073355	0.0350564933514645
347	347_4_1	2.933994151	8.4	NH	20.2618735411633	2.47032137838608	NaN	0	0.175636132544913	0.0224491748847053	0
347	347_4_3	3.002753236	3.73333333333333	NH	22.6165300814018	2.21158260428718	NaN	0	0.112243604439625	0.0292979946522919	0
347	347_4_4	3.819864924	34.5	NH	14.1585150289646	3.6672814906816	NaN	0	0.188538647396669	0.00909917393949937	0
347	347_4_5	3.286942067	0.8	NH	37.7446047955005	2.24825762356392	NaN	0	0.0565695576066305	0.0172460282469186	0.0284432568044939
347	347_4_7	3.21451726	67.3666666666667	NH	8.19632054594341	5.15389773285876	NaN	0	0.116899525645531	0.00673097228510063	0.0117989307380596
354	354_1_3	1.733324597	81.2333333333333	NH	23.1398082509345	2.27509040473008	NaN	0	0	0.114068941072151	0.00362262026040204
354	354_1_4	2.340103181	72.3	NH	30.6368157101809	2.734322023126	NaN	0	0.0523146668035775	0.150218826809817	0.0717543707740598
354	354_1_6	2.716035787	17.0666666666667	NH	32.5719062262339	4.01086658406418	27.6533738892719	0	0.0180045735384685	0.054308328866447	0.0419890936659338
354	354_1_7	1.634220632	12.5	NH	28.5124533962477	2.32756645233068	NaN	0	0	0.0860496510708028	0
354	354_1_9	2.524044	75.2333333333333	NH	36.9089630522201	4.9107319448037	NaN	0	0.0160990189293541	0.0409780263594694	0.0365335647624735
355	355_1_1	5.40285878	88.3333333333333	NH	-12.723751757376	6.9037774690085	74.1610428008634	0	0.0418184979094566	0.0580197748891983	0
355	355_2_1	7.07337742	28.0666666666667	NH	23.3000873129263	5.22996789275318	NaN	0	0.0821853542171143	0.0336516908986867	0.0242478544003794
355	355_2_3	5.499387572	68.3	NH	-10.3789640452586	6.85360507521729	73.0485503895871	0	0.0201385932450563	0.0492133017688023	2.23897707073151e-05
355	355_2_5	6.631898869	55.1666666666667	NH	19.2761678983667	5.49530531877276	55.8650603165189	0	0.0527150176703101	0.0318938277487563	0
355	355_2_6	5.696465604	1.46666666666667	NH	14.3437771531678	6.46876699402219	NaN	0	0.0513377042029515	0.0381980688738665	0.028816272900061
355	355_2_8	6.740776098	67.0333333333333	NH	26.9066175338693	8.41684174969375	NaN	0	0.0139677644389697	0.0155947190306111	0.0346542698567612
355	355_2_10	6.311214819	30.2	NH	3.55276703822257	6.11232870798585	NaN	0	0.144787731112465	0.0643333374385061	0.0594793398267105
355	355_3_1	0.7769109151	62.2666666666667	NH	12.9496065192052	2.18851650725837	37.3959820910121	0	0.199967854969278	0	0.000354157233156266
355	355_3_4	4.602549087	69.2666666666667	NH	-2.56650645141808	13.2900928634001	NaN	0	0.0147886076841638	0.0138035250386874	0.00357178765924433
355	355_3_7	3.927048211	64.7	NH	0.701515592081154	8.7125243071781	NaN	0	0.143641725069971	0.0801726714750046	0.04003848879086
355	355_3_8	4.257209676	18.5666666666667	NH	-7.87255761523078	11.227264214978	NaN	0	0.0340430552521948	0.0144678185131401	0.00784119236985433
355	355_3_9	4.427974193	32.5333333333333	NH	-4.40322442363342	7.42558576867262	NaN	0	0.0869361734468919	0.0614588857054084	0.0821193763446875
355	355_4_1	5.932526157	50.7666666666667	NH	8.88614204841107	5.71780548521759	53.3901421147058	0	0.0342970911129015	0.0261785843641445	0.009056727758504
355	355_4_3	4.257209676	9	NH	9.34966460699144	8.61961961439245	NaN	0	0.0803336125015986	0.0376464988880369	0.023458982232197
355	355_4_5	3.459977433	56.2666666666667	NH	5.65520392160575	7.61670845868568	NaN	0	0.046434705347929	0.0686641813519325	0.00376540477382243
355	355_4_8	2.198762385	79.8	NH	35.1705479152972	3.47719887533653	NaN	0	0.0407183676034042	0.09431446282573	0.0149963791732901
355	355_4_10	2.877605159	86.4	NH	31.3165502260802	2.44061940719428	20.6506776132922	0	0.0585052520647544	0.0228852183233963	0.00954930699232806
355	355_4_12	3.084349458	47.8666666666667	NH	7.97274587892364	9.03036979211112	NaN	0	0.0704761603232362	0.15168309701861	0.0468858796973979
355	355_4_14	3.084349458	63.2	NH	19.5283014344792	6.54280261725619	NaN	0	0.138805414362555	0.121644083520684	0.0449847365307432
355	355_5_2	7.414965493	41.7666666666667	NH	24.8424179170995	5.0399547407751	NaN	0	0.102921742290922	0.0135400966232875	0
355	355_5_6	1.052527707	81.9	NH	34.0500443104078	1.63067769614848	13.6217151487179	0	0.125633917686172	0.0339519803968317	0
355	355_5_8	1.133797439	63.4666666666667	NH	19.7900847349669	2.85136118458868	NaN	0	0.0626752067306026	0.0535519038266488	0.00552367769209728
