ChinID	CF_kHz	SpontRate	HearingStatus	thresh_dB	Q10local	TTR_dB	BurstRates_g	BurstRates_d
355	1.173487823	86.6666666666667	NH	20.3658267435279	3.04246295975265	NaN	42.9333333333334	63.7333333333333
355	1.133797439	63.4666666666667	NH	19.7900847349669	2.85136118458868	NaN	45.3333333333334	72.5333333333333
355	1.094912572	65.0333333333333	NH	29.9500503880533	1.33112955673687	12.501850437372	62.8238095238095	78.1809523809524
355	1.213987722	66.1333333333333	NH	18.1667556042622	3.69806404047211	NaN	44.9777777777778	42.7555555555555
355	1.34038343	74.2333333333333	NH	23.6798888072604	6.24779734519156	NaN	42.5666666666667	52.9666666666667
355	5.402310572	52.4666666666667	NH	48.8348544372492	11.1132168180399	NaN	7.53333333333335	11.5333333333333
355	6.206297353	45.3333333333333	NH	21.9698841763396	6.60453888864704	NaN	14.6666666666667	48
355	1.379115193	69.3666666666667	NH	29.728816783385	6.42480071665656	NaN	29.0333333333334	21.0333333333333
355	1.658721421	72.3333333333333	NH	40.1707541145185	5.87233158248321	35.1033608586196	17.6666666666667	2.66666666666667
355	2.079177187	18.5333333333333	NH	32.674722811514	2.59988515759499	15.4860131269565	61.4666666666667	39.8
358	3.254048792	22.7333333333333	HI	41.2643296582036	3.41695589278021	12.2803069111802	47.2666666666667	52.2666666666667
358	4.709846964	72.6666666666667	HI	8.29717533279358	4.75291179141855	48.4779179579829	-0.492753623188406	42.9855072463768
358	7.478924993	61.2	HI	34.8174248805296	3.05830704935951	25.5718205723156	31.5666666666667	80.9
358	1.129312863	20.2666666666667	HI	49.5155374985553	1.09846401347784	8.47561301179536	50.9333333333334	75.7333333333333
358	0.8744338082	43.5	HI	36.1766978750083	1.17476343932215	9.90015476641259	107.7	153.3
358	1.610017957	43.1	HI	60.7033629118713	1.07801067130734	7.53839694606234	15.3	19.3
358	1.468967189	23.7666666666667	HI	56.4133011065143	1.28789522791274	14.2214711029331	32.2333333333333	33.0333333333333
358	3.604231056	58.8	HI	58.2560419981613	2.87900936740108	7.42965699805195	13.2	62
358	NaN	54.9	HI	NaN	NaN	NaN	37.1	41.9
358	5.631497897	79.8	HI	32.3472464732801	11.3708266139819	43.8425857008847	-9.8	4.48571428571427
358	4.691270275	3.43333333333333	HI	44.9601017211033	3.10584586289982	14.1546190712162	25.3666666666667	73.3666666666667
358	1.094371421	45.4333333333333	HI	47.1716036512355	0.940695602906441	3.95284085480309	51.3666666666667	52.1666666666667
358	1.411125882	38.4333333333333	HI	55.7673310187308	0.922244450651364	-0.667467184550233	36.5666666666667	72.5666666666667
358	NaN	1.36666666666667	HI	NaN	NaN	NaN	1.03333333333333	-0.566666666666667
358	NaN	15.2333333333333	HI	NaN	NaN	NaN	32.7666666666667	24.7666666666667
358	2.040634161	44.6333333333333	HI	54.3651985418696	0.993959389814545	0.378459972155596	15.3666666666667	3.36666666666666
360	1.825911607	51.5	HI	41.0026080512516	2.28837818897822	17.3378576219865	103.7	86.1
360	4.025167071	57.7333333333333	HI	39.2673677667927	2.89561599572838	18.9085624091554	68.6666666666667	107.866666666667
360	3.767618626	59.7	HI	40.9122336583402	3.53678981685109	16.9283929890805	53.1	91.5
360	2.499123799	30.3666666666667	HI	50.2199666075493	1.03951167530135	6.07762450182357	84.9274509803922	66.1039215686275
360	1.56691828	68.1	HI	43.9507736723471	1.7214864392303	23.91415387395	50.3615384615385	34.9769230769231
360	1.383538567	7.23333333333333	HI	56.8625611164621	1.59181264019508	19.6426416528317	2.33188405797102	2.33188405797101
360	1.996080393	1.7	HI	69.5852290861171	1.10837637475195	0.562829473239731	8.7	7.9
360	1.411125882	6.03333333333333	HI	66.6209876066582	1.23549587816338	13.8444541431789	-3.53333333333333	-2.28333333333333
360	1.411125882	36.9666666666667	HI	49.5098764955471	1.32183534918956	12.8869369093117	43.0333333333333	31.0333333333333
360	1.366847073	24.7666666666667	HI	43.7646934524758	3.06841349191894	22.4637356772523	55.2333333333333	60.0333333333333
360	1.456235365	18.1	HI	64.5371300127787	1.06441423542139	1.92948725553178	22.7	11.5
360	1.456235365	28.1666666666667	HI	62.0926855683343	1.073751092199	9.13310343785368	52.6333333333334	42.2333333333333
360	1.366847073	31.5333333333333	HI	51.3202490080313	1.16445403381899	12.3762330666805	53.2666666666667	54.8666666666667
360	2.008244458	24.9	HI	62.2132323758847	1.06587941243643	1.46771037250047	24.7	6.3
360	1.696345465	41.3333333333333	HI	56.1820846274937	1.06307692547307	13.776627715918	43.8840579710145	8.23188405797101
360	0.8320128448	24.7333333333333	HI	66.2217809100626	1.42751063121842	18.1030051578244	8.86666666666667	-9.53333333333333
360	1.456235365	27.9	HI	62.7593522350009	1.16330219793763	5.4828496004374	30.5	30.5
360	0.9335208735	57.4666666666667	HI	62.3961259810743	1.36951928046709	21.2859422066656	-0.66666666666665	9.73333333333332
360	1.157784005	36.5	HI	61.2665720514845	1.41227040779252	NaN	6.70000000000001	2.7
360	1.366847073	31.6	HI	68.6535823413647	0.984113615942019	7.653791208562	2.00000000000001	5.2
360	1.197965106	11.2333333333333	HI	64.40152599077	1.30092754471452	NaN	-4.83333333333333	1.56666666666666
360	1.157784005	26.6	HI	59.4887942737067	2.33768724926525	19.3861650206185	7.80000000000001	11
360	1.238958112	54.6333333333333	HI	56.7110893382059	1.79368134976975	30.968931103901	38.1666666666667	18.1666666666667
360	1.238958112	47.3333333333333	HI	68.2666448937614	1.06160013805082	7.2794915221907	-0.133333333333319	1.46666666666665
360	NaN	36.1333333333333	HI	NaN	NaN	NaN	-10.5333333333333	-8.13333333333333
360	1.335433097	28.1333333333333	HI	60.4934174349874	1.57332481557647	19.2543756791233	18.2666666666667	1.46666666666667
360	1.379115193	41.7333333333333	HI	66.9773808410066	1.9663872795521	17.1554975808327	-12.259649122807	-14.3649122807018
360	1.335433097	44.9333333333333	HI	67.8267507683207	1.02721814149975	4.32574602439055	12.6666666666667	22.2666666666667
360	2.355831896	93.1333333333333	HI	70.9256593295307	1.2931362808646	14.7243604824903	3.66666666666669	-0.333333333333329
361	6.911842149	104.733333333333	HI	61.6088061896245	2.34483441777873	7.2312543081439	-7.1333333333333	9.66666666666667
361	6.369666559	1.06666666666667	HI	74.5374595922466	2.0339276577002	21.2871442282755	-1.06666666666667	-1.06666666666667
361	3.943846685	97	HI	44.6376945595934	4.49933440718439	15.6958383130721	33.4	74.2
361	3.326978166	50.8333333333333	HI	50.089561813159	3.25587409854266	3.78021105431686	53.9666666666667	77.9666666666667
361	3.846864221	62.4666666666667	HI	54.040702811679	2.94118679537992	13.5120007946884	20.6912280701754	70.1649122807017
361	3.09627822	28.2666666666667	HI	62.384806961368	1.90049185616099	-4.32795268002138	43.7333333333333	23.7333333333333
361	3.535490887	70.6333333333333	HI	60.4620743428452	2.51392199335057	9.92568397081404	26.639393939394	34.8212121212121
361	3.489988026	61.9333333333333	HI	58.2757748566377	2.35684858717492	-1.13193265860161	42.7333333333334	73.4
361	3.054101812	1.73333333333333	HI	78.7667622214617	1.54637479595558	0.137427922975419	26.2666666666667	6.26666666666667
361	3.195713706	37.0666666666667	HI	58.7646703336535	2.21440195643109	2.37782408072594	60.4333333333334	60.4333333333333
361	2.933994151	16.6666666666667	HI	67.1164956774679	2.63914003575101	4.00665411895882	116.666666666667	125.555555555556
361	2.866145519	3.8	HI	74.9566571155146	1.62006868981811	-9.62313555793931	77	50.6
361	3.21451726	6.93333333333333	HI	66.2808300079148	2.53454161994191	5.911696143556	45.0666666666667	41.0666666666667
361	4.661052919	82.1333333333333	HI	61.2403132308725	2.71901865910615	24.0126054810713	-0.594871794871793	-22.1333333333333
361	3.585886603	1.1	HI	77.0689600367381	3.22718949224623	24.5786220200387	10.5666666666667	20.5666666666667
361	3.002753236	4.23333333333333	HI	75.7537570710913	2.02116572468944	2.95088904944362	40.5666666666667	20.5666666666667
361	3.740937317	20.8	HI	56.2821425623774	3.78258036932364	32.9104951829136	32.8	88.8
361	3.360289139	6.3	HI	73.9682836038744	2.33465668523857	15.4175995345988	22.5	15.3
361	3.072425193	20.3	HI	60.1824654276997	2.68247220147767	6.49424278427591	60.5	83.7
361	5.306748616	49.4666666666667	HI	49.1661247555308	4.1793090288954	32.8019179546094	16.1333333333334	39.3333333333333
361	5.211609044	76.0666666666667	HI	65.315440883052	4.33045565123257	23.6677351861289	-4.63809523809525	1.07619047619046
361	5.597997935	9.8	HI	82.9059673713898	2.42654294312658	-5.28364691155031	-2.6	2.2
361	5.40285878	79.1333333333333	HI	66.5967198255488	4.75605794618944	6.3831439504573	-6.33333333333333	-7.13333333333335
361	1.797600809	13.9	HI	82.2704273305835	NaN	-17.6401038345293	3.7	2.9
361	1.598495508	34.7	HI	78.4652569664462	2.33341796757759	-7.36159528265655	-9.89999999999999	2.9
361	2.010429716	21.9333333333333	HI	80.2768814998138	4.68024627019541	-3.14555129746635	11.6666666666667	1.26666666666666
361	2.296063152	15.1	HI	75.749872867902	1.84049592949925	11.7787653162433	20.9	-3.1
361	1.955924949	23.7333333333333	HI	83.7442842838124	NaN	-10.2564355590429	20.2666666666667	11.4666666666667
362	5.302743749	36.8333333333333	HI	32.6203945117002	9.1642638268297	26.2743723433748	33.9358974358975	78.551282051282
362	6.098620429	76.3666666666667	HI	22.7746115406906	11.6066167438457	33.7670687297029	46.8333333333334	99.6333333333333
362	5.398813219	23.8	HI	20.2855317226275	10.3898437240063	40.3562649458135	87.4	141
362	6.911842149	26.4666666666667	HI	60.6129546633215	1.04383527126388	2.38783333390583	52	58.2333333333333
362	3.863467221	45.8	HI	27.200263292552	9.66752426170825	26.1732946982702	34.2	150.866666666667
362	2.971520222	13.0666666666667	HI	55.3130206581352	2.1938505851069	11.4889906901414	153.333333333333	78.9333333333333
362	7.24909071	64.7	HI	81.1684642716533	2.64041714641066	-0.0726081430575363	9.7	-2.30000000000001
362	3.943846685	9.16666666666667	HI	73.8173436365651	2.11164000382224	-8.42592805699225	8.43333333333334	11.6333333333333
362	2.040634161	42.2	HI	39.8786620685596	2.75225509621953	16.0700679415039	153.355555555556	86.6888888888889
362	0.9191379225	74.7	HI	38.5350104635237	1.80805030804281	20.5493005449091	42.6913043478261	57.9482213438735
362	1.141432781	0.2	HI	70.1545392130696	1.76218173166764	15.5657427602381	28.6	21.4
362	1.985653483	28.7666666666667	HI	55.7122172250535	2.10878974717785	6.87968498532804	103.233333333333	57.6333333333333
362	1.437512928	0.166666666666667	HI	77.6547897426777	1.25605527903117	12.023719741413	0.233333333333333	-0.166666666666667
362	1.538072683	2.3	HI	65.80610638638	1.68936843780273	14.720450985083	67.1666666666667	67.0666666666666
362	1.995576807	8.13333333333333	HI	55.7077989498365	1.70820295446442	16.1994054539809	150.166666666667	109.433333333333
362	2.106726663	40.7333333333333	HI	58.4977484361838	1.45232524367291	11.6390572336211	64.8666666666667	29.6666666666667
362	1.899885076	44.4666666666667	HI	56.4624596189086	1.13500190961834	11.9318103393032	100.333333333333	92.3333333333333
362	1.491485161	9.26666666666667	HI	72.4204101650759	NaN	1.32225216901453	8.00606060606061	14.369696969697
362	1.887903947	13.6333333333333	HI	62.9270877636968	1.98344804133472	6.09916357737842	78.674358974359	41.7512820512821
367	1.713080784	34.3	HI	57.0685416062024	1.10049216884423	19.8655651237518	19.45	10.7
367	1.902287248	44.1333333333333	HI	53.7238488784665	1.24469746986156	9.08797018476662	47.8666666666667	37.4666666666667
367	1.646996451	24.1666666666667	HI	57.2166254724565	1.37858289672119	18.8082668905145	5.39855072463768	-0.688405797101453
367	NaN	1	HI	NaN	NaN	NaN	4.6	1.4
367	4.309632294	31.3	HI	29.2423344913109	1.46389732453997	15.1387995108315	81.7	124.7
367	6.520125558	42.0333333333333	HI	43.1207719622025	4.74145333250751	25.7296906120285	27.5666666666667	28.3666666666667
367	1.744425815	30.5333333333333	HI	40.8115239972445	1.16059179501311	15.0894715170835	63.752380952381	46.6095238095238
367	1.744425815	22.5	HI	37.2388171675892	1.58804032895699	15.8410871541951	54.3	75.1
367	3.211503473	87.1333333333333	HI	56.7338232034081	6.89323899353161	20.2488065949378	25.6666666666667	7.26666666666667
367	0.4040588715	63.7	HI	46.0810283676894	NaN	NaN	-4.49999999999999	30.7
367	1.129312863	36.4333333333333	HI	39.5073019075714	1.44389472619223	15.6621272419649	76.0666666666667	73.5666666666667
367	1.250538353	44.2333333333333	HI	33.3613597464624	1.61807616903862	17.2297291450146	69.3666666666667	103.766666666667
367	1.915036453	50.1	HI	66.8333388514754	1.31104885865386	9.09938517225653	2.28095238095239	5.13809523809523
367	1.335433097	61.5	HI	39.6973367898173	1.33654913449894	15.651161011425	26.8333333333333	54.3333333333333
370	0.9900664815	23.8	HI	35.872341214328	NaN	-0.174198875166262	45.8	84.2
370	0.8185895307	32.1333333333333	HI	29.4357993715218	1.43041683603958	20.5635328013695	45.4666666666667	29.4666666666667
370	0.9257715681	44	HI	29.0498488651004	1.40305219816468	16.6621919480946	54.4	46.4
370	0.8913320344	32.0666666666667	HI	28.8882187575251	1.44410578085696	19.1157858816301	60.7333333333334	31.1333333333333
370	4.620926565	1.16666666666667	HI	51.2081372406324	3.55405540120292	13.4287753620027	0.433333333333334	6.83333333333333
370	0.8513324837	0.733333333333333	HI	48.4894693260512	1.45330211215466	14.3084829378219	16.0666666666667	4.86666666666667
370	1.148975953	28.7666666666667	HI	36.0559103698714	2.03397051290748	7.10928086858345	40.7985507246377	65.1463768115942
370	1.188977395	40.0666666666667	HI	38.238936886703	1.994110617227	9.61343857836555	27.9333333333333	22.3333333333333
370	1.634220632	29.2666666666667	HI	39.5181050295772	1.14685599829721	10.123441518683	29.1333333333333	15.5333333333333
370	0.7306977911	26.7	HI	30.7550046829028	1.11613949455991	18.1607111820068	54.9	52.5
370	0.8576696369	22.0666666666667	HI	38.3803606798674	1.08691779819567	5.48499033312346	29.1333333333333	39.5333333333333
370	1.071390222	47.0666666666667	HI	34.5356964334499	1.48294380013157	18.0485988058416	12.1333333333333	20.9333333333333
370	0.7612986891	5.53333333333333	HI	38.467407917876	1.12270834108889	11.3371968359226	39.2666666666667	47.2666666666667
370	1.188977395	35.4666666666667	HI	36.9056035533696	2.14835100807472	11.5967288720393	46.9333333333334	54.9333333333333
370	0.9970000454	11.4	HI	29.9456176797145	1.45812935117093	16.8595633625828	59	52.6
370	1.683347362	22.0333333333333	HI	50.2288490698487	1.22009264107983	9.09426629390242	18.7666666666667	9.96666666666667
370	1.985653483	32.3333333333333	HI	53.3536506651931	NaN	-1.62242856194875	17.1519607843137	5.01960784313725
370	3.326978166	33.0666666666667	HI	62.1349615136733	2.82398467024476	12.0556643755333	1.93333333333334	7.76666666666666
373	6.453892159	91.4666666666667	NH	18.9903434630151	3.71834742638242	42.6718005666239	14.9333333333334	18.1333333333333
373	7.530832298	68.1666666666667	NH	14.5659940375252	3.61570990585318	47.3505926782353	34.2333333333334	50.2333333333333
373	4.931475215	0.3	NH	29.0812958684993	4.87753256317148	NaN	2.1	13.3
373	NaN	0.0666666666666667	NH	NaN	NaN	NaN	4.21904761904762	7.07619047619048
373	6.102365795	0.166666666666667	NH	28.1021378025628	4.1486408068101	NaN	12.6333333333333	62.2333333333333
373	3.359870257	91	NH	26.1919962745589	4.05372762592939	27.4400403942876	1.00000000000001	20.2
373	NaN	11.5333333333333	NH	NaN	NaN	NaN	6.86666666666667	2.86666666666667
373	NaN	1.3	NH	NaN	NaN	NaN	16.3	2.7
373	0.7029622121	30.8	NH	22.555601602045	1.47537993032059	24.7861409738275	46	58
373	1.135152159	101.633333333333	NH	25.6695234488128	1.89965774004488	28.734019192238	15.9666666666667	5.56666666666668
373	0.8600541465	3.3	NH	21.0658755446115	2.02383599759688	NaN	29.5	18.3
373	1.115617217	2.83333333333333	NH	34.9727615756969	2.06767716934424	NaN	5.16666666666667	-0.166666666666667
379	0.4315858748	3.63333333333333	NH	22.6939160438306	1.15086892190882	NaN	22.7666666666667	50.7666666666667
379	0.7494330542	124.8	NH	11.9536280298341	1.91778797251201	NaN	56.5793103448276	54.5103448275862
379	NaN	2.8	NH	NaN	NaN	NaN	-0.399999999999999	-2
379	0.8271091165	80.0333333333333	NH	9.90982561865712	1.36988483414552	27.2719893560825	108.541379310345	92.7712643678161
379	0.9833143338	86.5	NH	10.8633640447534	1.94137501474234	32.2838154212416	67.1	44.7
379	NaN	38.7333333333333	NH	NaN	NaN	NaN	-2.73333333333333	-1.13333333333333
379	0.8989082468	0.166666666666667	NH	40.418536411604	2.41949766610498	NaN	1.43333333333333	2.23333333333333
379	0.3603904068	94.5666666666667	NH	6.96055415050708	2.65269700060408	NaN	26.3028985507246	99.3463768115942
379	1.34038343	103.066666666667	NH	12.018573766004	2.61857043019707	33.1727689271149	44.1333333333334	6.53333333333335
379	1.520474845	101.366666666667	NH	8.63366920556586	3.01234881601958	29.0854637057043	65.8333333333334	17.0333333333333
379	1.713990938	106.3	NH	11.3393237210949	2.47258861938747	27.8575671770886	70.5000000000001	27.3
379	9.482191427	102.433333333333	NH	26.7090459548512	5.45391058286858	29.4446350620619	-7.23333333333331	-7.23333333333335
379	1.323395311	94.8333333333333	NH	18.5357427671473	1.7903816508635	25.6205436972662	39.452380952381	-0.547619047619065
379	1.323395311	115	NH	18.0912983227029	1.89002469794661	18.1433923690075	38.6	9.8
379	0.7681928449	71.1666666666667	NH	7.42394077833127	1.44989959992249	28.5868425444427	80.0333333333334	58.4333333333333
379	0.7681928449	0.0333333333333333	NH	31.6461630005535	1.59853880311189	NaN	10.3666666666667	2.36666666666667
379	0.3914536299	90.2333333333333	NH	10.8610968938902	1.75839193214432	NaN	50.5666666666667	86.5666666666666
379	NaN	76.2333333333333	NH	NaN	NaN	NaN	21.5444444444445	32.6555555555556
379	9.350392498	73.7333333333333	NH	22.8633283781834	4.19112736373312	35.9426980700021	-15.3333333333333	-12.1333333333333
379	0.8869636541	81.1666666666667	NH	10.0489246236126	2.29251037527626	37.1888113554313	39.6333333333333	24.4333333333334
379	NaN	101.466666666667	NH	NaN	NaN	NaN	-10.8	17.2
379	0.7029622121	60.8666666666667	NH	9.31744700146477	1.30558054874448	26.3013080905389	75.9333333333334	52.7333333333333
379	9.615016691	80.6	NH	25.629881632863	3.91058448130293	30.409121249045	-11	-9.39999999999999
379	0.7635187514	51.5333333333333	NH	5.97533282968881	1.87616771821083	29.7024798227313	20.4666666666667	6.06666666666666
