chinID	hearing	cf_Hz_log	an_thresh	Q10local	TTR_dB
370	HI	7.59370334952272	53.3536506651931	NaN	-1.62242856194875
370	HI	8.10981971332787	62.1349615136733	2.82398467024476	12.0556643755333
373	NH	8.7724386632997	18.9903434630151	3.71834742638242	42.6718005666239
373	NH	8.92676084562874	14.5659940375252	3.61570990585318	47.3505926782353
373	NH	8.50339345452722	29.0812958684993	4.87753256317148	NaN
373	NH	NaN	NaN	NaN	NaN
373	NH	8.71643181021865	28.1021378025628	4.1486408068101	NaN
373	NH	8.11965763822362	26.1919962745589	4.05372762592939	27.4400403942876
373	NH	NaN	NaN	NaN	NaN
373	NH	NaN	NaN	NaN	NaN
373	NH	6.55530313801887	22.555601602045	1.47537993032059	24.7861409738275
373	NH	7.03452198172311	25.6695234488128	1.89965774004488	28.734019192238
373	NH	6.7569953483121	21.0658755446115	2.02383599759688	NaN
373	NH	7.01716308858513	34.9727615756969	2.06767716934424	NaN
379	NH	6.06746650532294	22.6939160438306	1.15086892190882	NaN
379	NH	6.61931699293959	11.9536280298341	1.91778797251201	NaN
379	NH	NaN	NaN	NaN	NaN
379	NH	6.71793662888352	9.90982561865712	1.36988483414552	27.2719893560825
379	NH	6.89092883891977	10.8633640447534	1.94137501474234	32.2838154212416
379	NH	NaN	NaN	NaN	NaN
379	NH	6.80118096786144	40.418536411604	2.41949766610498	NaN
379	NH	5.88718790717791	6.96055415050708	2.65269700060408	NaN
379	NH	7.20071099380525	12.018573766004	2.61857043019707	33.1727689271149
379	NH	7.32677796308053	8.63366920556586	3.01234881601958	29.0854637057043
379	NH	7.44657981209591	11.3393237210949	2.47258861938747	27.8575671770886
379	NH	9.15717073172063	26.7090459548512	5.45391058286858	29.4446350620619
379	NH	7.18795591842524	18.5357427671473	1.7903816508635	25.6205436972662
379	NH	7.18795591842524	18.0912983227029	1.89002469794661	18.1433923690075
379	NH	6.64404080175752	7.42394077833127	1.44989959992249	28.5868425444427
379	NH	6.64404080175752	31.6461630005535	1.59853880311189	NaN
379	NH	5.96986706627044	10.8610968938902	1.75839193214432	NaN
379	NH	NaN	NaN	NaN	NaN
379	NH	9.14317359979739	22.8633283781834	4.19112736373312	35.9426980700021
379	NH	6.78780400525808	10.0489246236126	2.29251037527626	37.1888113554313
379	NH	NaN	NaN	NaN	NaN
379	NH	6.55530313801887	9.31744700146477	1.30558054874448	26.3013080905389
379	NH	9.17108139395481	25.629881632863	3.91058448130293	30.409121249045
379	NH	6.63793768414754	5.97533282968881	1.87616771821083	29.7024798227313
